PersonId;TripIndex;PersonId+TripId;LegStartTime;LegEndTime;TravelTime;NextActType;LineChanges;Line1;Line2;Line3;Line4;Line5;Line6;Line7;Line8
313020201;1;313020201+1;27160.0;30987.0;3827.0;other_23400.0;1;pt_S3;pt_X49;
83627001;1;83627001+1;25607.0;27474.0;1867.0;work_24600.0;0;pt_98;
418166801;2;418166801+2;35971.0;37408.0;1437.0;leisure_1200.0;0;pt_M2;
122719801;1;122719801+1;22680.0;27843.0;5163.0;work_24600.0;1;pt_RE4;pt_S1;
218555101;2;218555101+2;25144.0;26304.0;1160.0;leisure_2400.0;0;pt_61;
218555101;4;218555101+4;30712.0;33873.0;3161.0;home_21600.0;0;pt_X69;
361111201;1;361111201+1;25380.0;28303.0;2923.0;work_4800.0;2;pt_M4;pt_S42;pt_U7;
408832701;1;408832701+1;28474.0;29061.0;587.0;shopping_1200.0;0;pt_S41;
408832701;2;408832701+2;30276.0;30848.0;572.0;home_94200.0;0;pt_S42;
245755701;1;245755701+1;30540.0;31438.0;898.0;work_6000.0;0;pt_181;
194792901;2;194792901+2;29563.0;31361.0;1798.0;other_600.0;0;pt_X21;
194792901;3;194792901+3;31361.0;37386.0;6025.0;other_3000.0;2;pt_U6;pt_S2;pt_896;
191488601;1;191488601+1;28080.0;30095.0;2015.0;other_4800.0;1;pt_M41;pt_U3;
191488601;2;191488601+2;34595.0;37380.0;2785.0;other_1200.0;1;pt_M19;pt_S1;
103887401;1;103887401+1;24325.0;25797.0;1472.0;work_35400.0;0;pt_622;
362953101;1;362953101+1;31380.0;33932.0;2552.0;work_10800.0;0;pt_M45;
89380001;1;89380001+1;22113.0;26705.0;4592.0;work_33600.0;0;pt_601;
267719401;1;267719401+1;31164.0;37962.0;6798.0;other_600.0;1;pt_M45;pt_S46;
267781401;1;267781401+1;30864.0;35526.0;4662.0;work_12000.0;1;pt_M6;pt_RE7;
256807101;1;256807101+1;24600.0;28038.0;3438.0;other_3600.0;1;pt_M32;pt_134;
256807101;2;256807101+2;31758.0;35975.0;4217.0;work_19800.0;1;pt_X34;pt_S9;
